ACCOUNT_ID	TRANSACTION_ID	AMOUNT	AMOUNT_NORMALIZED	CURRENCY	TRANSACTION_DATE	CATEGORY_CODE	BOOKING_TEXT	COUNTERPARTY	CITY	COUNTRY	ZIP	GEO_LATITUDE	GEO_LONGITUDE	STREET	TRANSACTION_TYPE
1001	57499884228427	-15.60	-15.60	CHF	22.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57448045431622	-15.60	-15.60	CHF	16.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57439408161987	-15.60	-15.60	CHF	15.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57430163303756	-15.60	-15.60	CHF	14.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57378945648305	-20.10	-20.10	CHF	08.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57344381238809	-15.60	-15.60	CHF	04.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57335721126759	-15.60	-15.60	CHF	03.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56473554382891	2000.00	2000.00	CHF	23.11.2015	cv_income	Gutschrift 								PAYMENT
1001	56472268575633	-2.00	-2.00	CHF	23.11.2015	cv_accountfees	Gutschrift 								BANKBOOKING
1001	57283893070658	-18.10	-18.10	CHF	26.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57257969154955	-15.60	-15.60	CHF	23.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57223393760042	-15.60	-15.60	CHF	19.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57188236589367	-14.30	-14.30	CHF	15.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57162924413315	-15.60	-15.60	CHF	12.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57154280804553	-15.60	-15.60	CHF	11.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56462609012071	-150.00	-150.00	CHF	22.11.2015	cv_cash	Gutschrift 								CASHWITHDRAWAL
1001	57145641766614	-15.60	-15.60	CHF	10.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57137022350340	-15.60	-15.60	CHF	09.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57102438607679	-15.60	-15.60	CHF	05.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57093809964715	-15.60	-15.60	CHF	04.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57076531206806	-15.60	-15.60	CHF	02.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57067275912114	-15.60	-15.60	CHF	01.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57041970804868	-15.60	-15.60	CHF	29.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57033332144020	-15.60	-15.60	CHF	28.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	57016060203660	-15.60	-15.60	CHF	26.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56972834039379	-19.10	-19.10	CHF	21.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56964201979829	-15.60	-15.60	CHF	20.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56955629683580	-15.60	-15.60	CHF	19.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56912360169014	-15.60	-15.60	CHF	14.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56860524744289	-15.60	-15.60	CHF	08.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56851874408290	-15.45	-15.45	CHF	07.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56834607751283	-15.60	-15.60	CHF	05.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56670449818601	-14.80	-14.80	CHF	17.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56653180205103	-15.60	-15.60	CHF	15.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	CHILD.56405572383837	-40.00	-40.00	CHF	15.11.2015	cv_gas									PAYMENT
1001	56643951819499	-15.60	-15.60	CHF	14.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56609965542375	-15.60	-15.60	CHF	10.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56600932471885	-15.60	-15.60	CHF	09.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56540865579247	-15.60	-15.60	CHF	01.12.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56497664513264	-15.60	-15.60	CHF	26.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56462506334365	-15.60	-15.60	CHF	22.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56419889216514	-15.60	-15.60	CHF	17.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56350773169122	-2.00	-2.00	CHF	09.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56350773169093	-14.75	-14.75	CHF	09.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56316227365051	-15.60	-15.60	CHF	05.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56298924192807	-15.60	-15.60	CHF	03.11.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56247084986887	-22.10	-22.10	CHF	28.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56238456276966	-15.60	-15.60	CHF	27.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56177960904937	-15.60	-15.60	CHF	20.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56169406267564	-15.60	-15.60	CHF	19.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56126126264837	-15.60	-15.60	CHF	14.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56101086147168	-15.60	-15.60	CHF	11.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56065656765542	-15.60	-15.60	CHF	07.10.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55987909809996	-15.60	-15.60	CHF	28.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55918167840474	-14.80	-14.80	CHF	20.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55892842705594	-15.60	-15.60	CHF	17.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55875560331784	-15.60	-15.60	CHF	15.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55823722167324	-21.10	-21.10	CHF	09.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55815272596652	-15.60	-15.60	CHF	08.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55771880818261	-14.80	-14.80	CHF	03.09.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55625001025972	-15.60	-15.60	CHF	17.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55590437657088	-15.60	-15.60	CHF	13.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55590434934388	-5.00	-5.00	CHF	13.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55581825548755	-19.35	-19.35	CHF	12.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55521406931036	-14.80	-14.80	CHF	05.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55512846993332	-15.60	-15.60	CHF	04.08.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55461051390873	-15.60	-15.60	CHF	29.07.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55288063510081	-15.60	-15.60	CHF	09.07.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55279474628905	-15.60	-15.60	CHF	08.07.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55210293155437	-15.60	-15.60	CHF	30.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55201664143783	-15.60	-15.60	CHF	29.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55192460793696	-15.60	-15.60	CHF	28.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55167233804792	-15.60	-15.60	CHF	25.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56290305707440	-52.00	-52.00	CHF	02.11.2015	cv_cash									CASHWITHDRAWAL
1001	55158501607693	-15.60	-15.60	CHF	24.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55149985321247	-15.60	-15.60	CHF	23.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	55141173448855	-19.90	-19.90	CHF	22.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54959847297006	-15.60	-15.60	CHF	01.06.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54925318216131	-15.60	-15.60	CHF	28.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54916648837003	-8.30	-8.30	CHF	27.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54916648836991	-15.60	-15.60	CHF	27.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54856037459183	-13.10	-13.10	CHF	20.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54847400446846	-10.90	-10.90	CHF	19.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54838776854516	-14.80	-14.80	CHF	18.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54803600874495	-15.60	-15.60	CHF	14.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54778302629880	-14.80	-14.80	CHF	11.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54769049106801	-13.45	-13.45	CHF	10.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54743742502970	-16.05	-16.05	CHF	07.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54735099667755	-14.80	-14.80	CHF	06.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54726455495291	-7.30	-7.30	CHF	05.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54726455495280	-3.50	-3.50	CHF	05.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54717838076487	-18.10	-18.10	CHF	04.05.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56220582908230	-102.00	-102.00	CHF	25.10.2015	cv_cash									CASHWITHDRAWAL
1001	54674598812399	-7.40	-7.40	CHF	29.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54674598812384	-12.20	-12.20	CHF	29.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54536373908944	-12.60	-12.60	CHF	13.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56204431085989	-2.00	-2.00	CHF	25.10.2015	cv_accountfees									BANKBOOKING
1001	56196474256785	2000.00	2000.00	CHF	22.10.2015	cv_income	Gutschrift 								PAYMENT
1001	54527116926692	-12.50	-12.50	CHF	12.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54501808808099	-12.65	-12.65	CHF	09.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54475327234958	-15.60	-15.60	CHF	06.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54432680843471	-12.00	-12.00	CHF	01.04.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54319780235243	-14.30	-14.30	CHF	19.03.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54259881508405	-16.40	-16.40	CHF	12.03.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	54234141530824	-16.60	-16.60	CHF	09.03.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	53888346896304	-16.60	-16.60	CHF	28.01.2015	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	53517050683441	-16.60	-16.60	CHF	16.12.2014	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	53473815907674	-16.60	-16.60	CHF	11.12.2014	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56160620937731	-200.00	-200.00	CHF	18.10.2015	cv_cash									CASHWITHDRAWAL
1001	56160620836435	-202.00	-202.00	CHF	18.10.2015	cv_cash									CASHWITHDRAWAL
1002	KOBD988281648	-24.45	-24.45	CHF	04.09.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD984026042	-15.60	-15.60	CHF	29.08.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD983038148	-15.60	-15.60	CHF	28.08.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD970668939	-15.60	-15.60	CHF	10.08.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD960551125	-15.60	-15.60	CHF	26.07.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD946582692	-15.60	-15.60	CHF	07.07.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD932485999	-15.60	-15.60	CHF	21.06.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD926845040	-15.60	-15.60	CHF	12.06.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD923792606	-15.60	-15.60	CHF	07.06.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD909221084	-31.20	-31.20	CHF	24.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD902162433	-19.10	-19.10	CHF	18.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD900297414	-30.20	-30.20	CHF	16.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD897740771	-15.60	-15.60	CHF	10.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD895824710	-15.60	-15.60	CHF	03.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD892398562	-15.60	-15.60	CHF	25.04.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD889621540	-20.45	-20.45	CHF	18.04.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD889377246	-15.60	-15.60	CHF	17.04.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD888175468	-15.60	-15.60	CHF	12.04.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD880599954	-13.50	-13.50	CHF	23.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD876564308	-20.10	-20.10	CHF	07.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD875263739	-15.60	-15.60	CHF	02.03.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD871012266	-15.60	-15.60	CHF	22.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD868727283	-7.80	-7.80	CHF	12.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD868449703	-15.60	-15.60	CHF	11.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD868133121	-15.60	-15.60	CHF	10.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD866370290	-21.10	-21.10	CHF	04.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD866026393	-15.60	-15.60	CHF	03.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD863641345	-20.10	-20.10	CHF	28.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD862850825	-15.60	-15.60	CHF	27.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD862001520	-15.60	-15.60	CHF	25.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD859752871	-31.20	-31.20	CHF	19.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD859502215	-15.60	-15.60	CHF	18.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD857755033	-19.10	-19.10	CHF	11.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD856855163	-12.60	-12.60	CHF	07.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD856540927	-11.15	-11.15	CHF	06.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KOBD855901417	-15.60	-15.60	CHF	04.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD970674352	-11.30	-11.30	CHF	10.08.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD902161581	-15.60	-15.60	CHF	18.05.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD867822213	-15.35	-15.35	CHF	09.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD866363728	-14.80	-14.80	CHF	04.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD865334124	-9.70	-9.70	CHF	01.02.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD860020221	-5.70	-5.70	CHF	20.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1001	56005162000646	-102.00	-102.00	CHF	30.09.2015	cv_cash									CASHWITHDRAWAL
1003	KOBD859753252	-15.60	-15.60	CHF	19.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD859489847	-13.20	-13.20	CHF	18.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1003	KOBD857745593	-13.35	-13.35	CHF	11.01.2016	cv_restaurants		Walo Bertschinger	Schlieren	CH	8952	47.401207	8.451387	Rütistrasse 5	CARDPAYMENT
1002	KRTD4638829	-6.60	-6.60	CHF	01.09.2016	cv_mobility		SBB CFF FFS							CARDPAYMENT
1002	KRTD4608857	-6.60	-6.60	CHF	29.08.2016	cv_mobility		SBB CFF FFS							CARDPAYMENT
